Fecha,PIB_growth,PIBpc_growth,Inflacion,Desempleo,Rating,VIX,Oro,Plata,Gas,OIS,y_regression,y_classification
2001-06-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,19.06,270.23,4.3738,4.33,3.5000000000000004,3.5000000000000004,Estable
2001-07-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,21.62,267.53,4.2543,3.75,3.5000000000000004,3.4919354838709684,Estable
2001-08-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,24.92,272.39,4.2208,3.79,3.4919354838709684,3.033333333333333,Baja
2001-09-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,31.93,283.42,4.353,3.79,3.033333333333333,2.75,Baja
2001-10-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,33.56,283.06,4.4012,3.52,2.75,2.3833333333333333,Baja
2001-11-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,23.84,276.16,4.1226,3.46,2.3833333333333333,2.25,Baja
2001-12-01,1.9219636990793099,1.6524538123757093,2.4405768805804744,8.169108433734937,8.09,23.8,275.85,4.3695,3.4,2.25,2.25,Estable
2002-01-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,21.09,281.51,4.5149,3.06,2.25,2.25,Estable
2002-02-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,21.59,295.5,4.4232,3.03,2.25,2.25,Estable
2002-03-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,17.4,294.06,4.5393,2.97,2.25,2.25,Estable
2002-04-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,21.91,302.68,4.5757,2.81,2.25,2.25,Estable
2002-05-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,19.98,314.49,4.6992,2.83,2.25,2.25,Estable
2002-06-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,25.4,321.18,4.9044,2.9,2.25,2.25,Estable
2002-07-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,32.03,313.29,4.9186,2.95,2.25,2.25,Estable
2002-08-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,32.64,310.26,4.5403,3.01,2.25,2.25,Estable
2002-09-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,39.69,319.14,4.5536,3.08,2.25,2.25,Estable
2002-10-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,31.14,316.56,4.4013,3.28,2.25,2.25,Estable
2002-11-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,27.5,319.07,4.5108,3.34,2.25,1.8306451612903227,Baja
2002-12-01,0.36661250852325633,0.030285672972718558,2.106111097176902,8.519867469879518,8.09,28.62,331.92,4.6313,3.36,1.8306451612903227,1.7500000000000002,Estable
2003-01-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,31.17,356.859,4.8062,3.61,1.7500000000000002,1.7500000000000002,Estable
2003-02-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,29.63,358.97,4.6551,3.67,1.7500000000000002,1.5483870967741935,Baja
2003-03-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,29.15,340.55,4.5283,3.74,1.5483870967741935,1.5,Estable
2003-04-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,21.21,328.18,4.4932,4.03,1.5,1.5,Estable
2003-05-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,19.47,355.683,4.7413,4.04,1.5,1.0833333333333333,Baja
2003-06-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,19.52,356.352,4.5262,4.05,1.0833333333333333,1.0,Estable
2003-07-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,19.49,351.02,4.797,4.04,1.0,1.0,Estable
2003-08-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,18.63,359.768,4.9893,3.98,1.0,1.0,Estable
2003-09-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,22.72,378.945,5.1708,3.97,1.0,1.0,Estable
2003-10-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,16.1,378.92,5.0022,3.88,1.0,1.0,Estable
2003-11-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,16.32,389.91,5.1777,3.9,1.0,1.0,Estable
2003-12-01,0.1721909873531935,-0.17419659323623105,1.9416410047873225,8.937216867469878,8.09,18.31,406.953,5.6276,3.97,1.0,1.0,Estable
2004-01-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,16.63,413.788,6.3005,3.87,1.0,1.0,Estable
2004-02-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,14.55,404.878,6.4406,3.89,1.0,1.0,Estable
2004-03-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,16.74,406.667,7.2254,3.86,1.0,1.0,Estable
2004-04-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,17.19,403.26,7.1486,3.92,1.0,1.0,Estable
2004-05-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,15.5,383.779,5.8674,3.95,1.0,1.0,Estable
2004-06-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,14.34,392.373,5.8618,4.01,1.0,1.0,Estable
2004-07-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,15.32,398.091,6.3141,4.28,1.0,1.0,Estable
2004-08-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,15.29,400.51,6.66,4.34,1.0,1.0,Estable
2004-09-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,13.34,405.275,6.4034,4.41,1.0,1.0,Estable
2004-10-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,16.27,420.464,7.095,4.83,1.0,1.0,Estable
2004-11-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,13.24,439.375,7.4926,4.96,1.0,1.0,Estable
2004-12-01,1.7802609861790497,1.3933389258780071,2.026412286761656,9.308337349397588,8.09,13.29,442.079,7.085,5.01,1.0,1.0,Estable
2005-01-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,12.82,424.03,6.619,5.46,1.0,1.0,Estable
2005-02-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,12.08,423.35,7.03,5.49,1.0,1.0,Estable
2005-03-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,14.02,433.85,7.2282,5.52,1.0,1.0,Estable
2005-04-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,15.31,429.233,7.1188,5.86,1.0,1.0,Estable
2005-05-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,13.29,421.873,7.0224,5.89,1.0,1.0,Estable
2005-06-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,12.04,430.657,7.3105,5.91,1.0,1.0,Estable
2005-07-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,11.57,424.479,7.0145,6.42,1.0,1.0,Estable
2005-08-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,12.6,437.93,7.0334,6.56,1.0,1.0,Estable
2005-09-01,1.3240601799720642,1.0272273717337077,1.9274455759531128,9.29024096385542,8.09,11.92,456.048,7.1536,6.58,1.0,1.0,Estable
