Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2014-12-01,0.5,0.4289612903225807,1200.62,16.295,9.83,19.2,2883853723651.9795,44627.88182686443,1.451120162932792,6.398,8.5
2015-01-01,0.5,0.4327870967741935,1250.75,17.236,9.25,20.97,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-02-01,0.5,0.44982142857142854,1227.08,16.787,8.27,13.34,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-03-01,0.5,0.4568387096774193,1178.63,16.24,8.27,15.29,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-04-01,0.5,0.4574433333333333,1198.93,16.341,6.77444566675,14.55,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-05-01,0.5,0.4618064516129032,1198.63,16.833,6.68399731108,13.84,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-06-01,0.5,0.45719666666666664,1181.5,16.075,6.66672592954,18.23,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-07-01,0.5,0.45485806451612903,1128.31,15.053,6.69403713465,12.12,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-08-01,0.5,0.4582838709677419,1117.93,14.941,6.34573758328,28.43,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-09-01,0.5,0.45549666666666666,1124.77,14.75,6.27869866034,24.5,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-10-01,0.5,0.461841935483871,1159.25,15.813,6.0269578206,15.07,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-11-01,0.5,0.46359999999999996,1086.44,14.452,5.50083385123,16.13,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2015-12-01,0.5,0.4591387096774194,1075.74,14.127,5.09276298262,18.21,2945579890258.4585,45255.34492162086,0.3680468423253604,5.552,8.5
2016-01-01,0.5,0.45400645161290326,1097.91,14.106,4.39818627541,20.2,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-02-01,0.5,0.4661758620689655,1199.5,15.167,3.96837858928,20.55,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-03-01,0.5,0.4660548387096774,1245.14,15.465,3.9101802431,13.95,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-04-01,0.5,0.46664999999999995,1242.26,16.36,3.97007508979,15.7,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-05-01,0.5,0.4630451612903226,1260.95,16.947,4.32919186506,14.19,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
