Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2004-07-01,1.2635483870967743,1.2635483870967743,398.091,6.3141,5.92863636364,15.32,14961928297813.758,51098.55730074173,2.677236693091719,5.529,9.5
2004-08-01,1.4293548387096775,1.4293548387096775,400.51,6.66,5.39568181818,15.29,14961928297813.758,51098.55730074173,2.677236693091719,5.529,9.5
2004-09-01,1.605,1.605,405.275,6.4034,5.13886363636,13.34,14961928297813.758,51098.55730074173,2.677236693091719,5.529,9.5
2004-10-01,1.7609677419354839,1.7609677419354839,420.464,7.095,6.41166666667,16.27,14961928297813.758,51098.55730074173,2.677236693091719,5.529,9.5
2004-11-01,1.932,1.932,439.375,7.4926,6.08704545455,13.24,14961928297813.758,51098.55730074173,2.677236693091719,5.529,9.5
2004-12-01,2.1561290322580646,2.1561290322580646,442.079,7.085,6.58130434783,13.29,14961928297813.758,51098.55730074173,2.677236693091719,5.529,9.5
2005-01-01,2.2793548387096774,2.2793548387096774,424.03,6.619,6.15452380952,12.82,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-02-01,2.501785714285714,2.501785714285714,423.35,7.03,6.14475,12.08,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-03-01,2.629032258064516,2.629032258064516,433.85,7.2282,6.96804347826,14.02,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-04-01,2.7849999999999997,2.7849999999999997,429.233,7.1188,7.15261904762,15.31,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-05-01,3.00258064516129,3.00258064516129,421.873,7.0224,6.46931818182,13.29,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-06-01,3.0356666666666663,3.0356666666666663,430.657,7.3105,7.18613636364,12.04,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-07-01,3.2625806451612904,3.2625806451612904,424.479,7.0145,7.62619047619,11.57,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-08-01,3.4996774193548386,3.4996774193548386,437.93,7.0334,9.6297826087,12.6,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-09-01,3.6229999999999998,3.6229999999999998,456.048,7.1536,12.87568181818,11.92,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-10-01,3.7793548387096774,3.7793548387096774,469.898,7.6705,13.52261904762,15.32,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-11-01,3.999,3.999,476.666,7.8725,10.43090909091,12.06,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2005-12-01,4.1570967741935485,4.1570967741935485,510.097,8.627,12.8275,12.07,15483134541390.193,52393.451311309225,3.392746845495504,5.084,9.5
2006-01-01,4.285161290322581,4.285161290322581,549.864,9.1391,8.66090909091,12.95,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-02-01,4.491428571428572,4.491428571428572,554.995,9.5349,7.48785714286,12.34,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-03-01,4.589354838709677,4.589354838709677,557.093,10.3838,6.89891304348,11.39,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-04-01,4.790333333333334,4.790333333333334,610.653,12.6144,7.094,11.59,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-05-01,4.940322580645161,4.940322580645161,675.393,13.3772,6.19804347826,16.44,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-06-01,4.991,4.991,596.145,10.7964,6.19318181818,13.08,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-07-01,5.235161290322581,5.235161290322581,633.71,11.2324,6.25,14.95,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-08-01,5.2464516129032255,5.2464516129032255,632.593,12.1874,6.995,12.31,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-09-01,5.254666666666666,5.254666666666666,598.186,11.6769,4.86238095238,11.98,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-10-01,5.245161290322581,5.245161290322581,585.78,11.5586,5.9625,11.1,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-11-01,5.245666666666667,5.245666666666667,627.827,12.9311,7.45363636364,10.91,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2006-12-01,5.2380645161290325,5.2380645161290325,629.791,13.2786,6.5780952381,11.56,15914268559668.91,53335.58969502246,3.22594410070404,4.623,9.5
2007-01-01,5.248387096774193,5.248387096774193,631.166,12.8413,6.58434782609,10.42,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-02-01,5.258928571428571,5.258928571428571,664.745,13.91,7.9725,15.42,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-03-01,5.256774193548387,5.256774193548387,654.895,13.1843,7.12318181818,14.64,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-04-01,5.249666666666667,5.249666666666667,679.368,13.7233,7.58738095238,14.22,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-05-01,5.2535483870967745,5.2535483870967745,667.31,13.1478,7.61347826087,13.05,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-06-01,5.2540000000000004,5.2540000000000004,655.66,13.1443,7.3041428571400004,16.23,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-07-01,5.258387096774193,5.258387096774193,665.38,12.9093,6.22090909091,23.52,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-08-01,5.022258064516129,5.022258064516129,665.411,12.3343,6.19543478261,23.38,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-09-01,4.938,4.938,712.653,12.8335,6.0965,18.0,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-10-01,4.755483870967741,4.755483870967741,754.604,13.6704,6.79804347826,18.53,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-11-01,4.486666666666666,4.486666666666666,806.248,14.7016,7.13772727273,22.87,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2007-12-01,4.244516129032259,4.244516129032259,803.203,14.3036,7.14976190476,22.5,16233167950743.883,53889.39649517748,2.852672481501383,4.622,9.5
2008-01-01,3.9403225806451614,3.9403225806451614,889.595,15.9089,8.0,26.2,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-02-01,2.9806896551724136,2.9806896551724136,922.298,17.569,8.55,26.54,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-03-01,2.6103225806451613,2.6103225806451613,968.434,19.3174,9.40142857143,25.61,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-04-01,2.2783333333333333,2.2783333333333333,909.705,17.5,10.13227272727,20.79,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-05-01,1.9783870967741934,1.9783870967741934,888.663,17.06,11.23045454545,17.83,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-06-01,2.001,2.001,889.488,16.969,12.67619047619,23.95,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-07-01,2.009677419354839,2.009677419354839,939.772,18.0339,11.1487826087,22.94,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-08-01,1.996451612903226,1.996451612903226,839.025,14.635,8.25,20.65,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-09-01,1.8116666666666668,1.8116666666666668,829.932,12.373,7.6945,39.39,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-10-01,0.9693548387096774,0.9693548387096774,806.62,10.4413,6.7335,59.89,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-11-01,0.38766666666666666,0.38766666666666666,760.863,9.8652,6.6745,55.28,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2008-12-01,0.15516129032258064,0.15516129032258064,816.092,10.2857,5.7948,40.0,16251606759787.812,53442.713689977696,3.839100296650996,5.784,9.5
2009-01-01,0.15419354838709678,0.15419354838709678,858.69,11.2682,5.2414,44.84,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-02-01,0.22214285714285714,0.22214285714285714,943.0,13.4125,4.519,46.35,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-03-01,0.18064516129032257,0.18064516129032257,924.273,13.1168,3.9502,44.14,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-04-01,0.15033333333333332,0.15033333333333332,890.2,12.4793,3.4998,36.5,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-05-01,0.1774193548387097,0.1774193548387097,928.645,13.9838,3.81,28.92,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-06-01,0.20633333333333334,0.20633333333333334,945.67,14.6543,3.8043,26.35,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-07-01,0.15580645161290324,0.15580645161290324,934.228,13.3617,3.3902,25.92,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-08-01,0.16032258064516128,0.16032258064516128,949.375,14.3567,3.1479,26.01,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-09-01,0.14666666666666667,0.14666666666666667,996.591,16.3895,2.9616,25.61,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-10-01,0.11806451612903227,0.11806451612903227,1043.159,17.2361,4.0232,30.69,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-11-01,0.119,0.119,1127.036,17.8213,3.6907,24.51,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2009-12-01,0.11806451612903227,0.11806451612903227,1134.724,17.6422,5.3652,21.68,15832884074310.844,51611.32170877189,-0.3555462662997474,9.254,9.5
2010-01-01,0.11,0.11,1117.963,17.749,5.8069,24.62,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-02-01,0.12642857142857142,0.12642857142857142,1095.413,15.873,5.3357,19.5,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-03-01,0.16451612903225807,0.16451612903225807,1113.337,17.1061,4.2924,17.59,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-04-01,0.19833333333333333,0.19833333333333333,1148.688,18.0623,4.0059,22.05,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
