Fecha,PIB_growth,PIBpc_growth,Inflacion,Desempleo,Rating,VIX,Oro,Plata,Gas,OIS,y_regression,y_classification
2013-08-01,2.1178300979005416,1.3481625273179532,1.464832655627167,7.375,9.5,17.01,1351.74181818182,21.89386363636,3.4251,0.0829032258064516,0.08,Estable
2013-09-01,2.1178300979005416,1.3481625273179532,1.464832655627167,7.375,9.5,16.6,1348.6,22.5638,3.6154,0.08,0.0870967741935483,Estable
2013-10-01,2.1178300979005416,1.3481625273179532,1.464832655627167,7.375,9.5,13.75,1316.58,21.917,3.6739,0.0870967741935483,0.0843333333333333,Estable
2013-11-01,2.1178300979005416,1.3481625273179532,1.464832655627167,7.375,9.5,13.7,1275.86,20.7576,3.6174,0.0843333333333333,0.0851612903225806,Estable
2013-12-01,2.1178300979005416,1.3481625273179532,1.464832655627167,7.375,9.5,13.72,1221.5119047619,19.67,4.2366,0.0851612903225806,0.0716129032258064,Estable
2014-01-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,18.41,1244.27,19.875,4.7008,0.0716129032258064,0.0664285714285714,Estable
2014-02-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,14.0,1299.58,20.845,5.9733,0.0664285714285714,0.0780645161290322,Estable
2014-03-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,13.88,1336.08,20.716,4.8783,0.0780645161290322,0.0903333333333333,Estable
2014-04-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,13.41,1298.45,19.736,4.6339,0.0903333333333333,0.0870967741935483,Estable
2014-05-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,11.4,1288.74,19.342,4.5625,0.0870967741935483,0.0956666666666666,Estable
2014-06-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,11.57,1279.1,19.892,4.5692,0.0956666666666666,0.0909677419354838,Estable
2014-07-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,16.95,1310.59,20.923,4.0099,0.0909677419354838,0.0880645161290322,Estable
2014-08-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,12.09,1295.13,19.736,3.884,0.0880645161290322,0.0883333333333333,Estable
2014-09-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,16.31,1236.55,18.369,3.917,0.0883333333333333,0.0890322580645161,Estable
2014-10-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,14.03,1222.49,17.163,3.7719,0.0890322580645161,0.092,Estable
2014-11-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,13.33,1175.33,15.966,4.1003,0.092,0.1225806451612903,Estable
2014-12-01,2.5238198136396717,1.7109454385732636,1.622222977408174,6.168,9.5,19.2,1200.62,16.295,3.4328,0.1225806451612903,0.1148387096774193,Estable
2015-01-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,20.97,1250.75,17.236,2.9743,0.1148387096774193,0.1107142857142857,Estable
2015-02-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,13.34,1227.08,16.787,2.8478,0.1107142857142857,0.1129032258064516,Estable
2015-03-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,15.29,1178.63,16.24,2.8006,0.1129032258064516,0.1246666666666666,Estable
2015-04-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,14.55,1198.93,16.341,2.5797,0.1246666666666666,0.1232258064516129,Estable
2015-05-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,13.84,1198.63,16.833,2.8383,0.1232258064516129,0.129,Estable
2015-06-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,18.23,1181.5,16.075,2.7692,0.129,0.1303225806451612,Estable
2015-07-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,12.12,1128.31,15.053,2.83,0.1303225806451612,0.1380645161290322,Estable
2015-08-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,28.43,1117.93,14.941,2.763,0.1380645161290322,0.136,Estable
2015-09-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,24.5,1124.77,14.75,2.6461,0.136,0.1235483870967742,Estable
2015-10-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,15.07,1159.25,15.813,2.3152,0.1235483870967742,0.1176666666666666,Estable
2015-11-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,16.13,1086.44,14.452,2.0775,0.1176666666666666,0.2406451612903225,Estable
2015-12-01,2.9455504548405287,2.127411381236133,0.1186271355524506,5.28,9.5,18.21,1075.74,14.127,1.9228,0.2406451612903225,0.3429032258064516,Estable
2016-01-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,20.2,1097.91,14.106,2.2744,0.3429032258064516,0.3751724137931034,Estable
2016-02-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,20.55,1199.5,15.167,1.9572,0.3751724137931034,0.362258064516129,Estable
2016-03-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,13.95,1245.14,15.465,1.7017,0.362258064516129,0.3653333333333333,Estable
2016-04-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,15.7,1242.26,16.36,1.9047,0.3653333333333333,0.3651612903225806,Estable
2016-05-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,14.19,1260.95,16.947,1.922,0.3651612903225806,0.3776666666666666,Estable
2016-06-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,15.63,1276.4,17.286,2.5666,0.3776666666666666,0.3916129032258065,Estable
2016-07-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,11.87,1336.66,19.992,2.7879,0.3916129032258065,0.3967741935483871,Estable
2016-08-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,13.42,1340.17,19.587,2.7913,0.3967741935483871,0.3963333333333333,Estable
2016-09-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,13.29,1326.61,19.357,2.9689,0.3963333333333333,0.3964516129032258,Estable
2016-10-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,17.06,1266.55,17.655,2.9492,0.3964516129032258,0.4066666666666665,Estable
2016-11-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,13.33,1238.35,17.407,2.5009,0.4066666666666665,0.5399999999999999,Sube
2016-12-01,1.8194514778816728,1.0226658911794306,1.261583205705358,4.869,9.5,14.04,1157.36,16.432,3.5818,0.5399999999999999,0.6496774193548387,Estable
2017-01-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,11.99,1192.1,16.902,3.2608,0.6496774193548387,0.6567857142857143,Estable
2017-02-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,12.92,1234.2,17.933,2.8233,0.6567857142857143,0.7861290322580645,Sube
2017-03-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,12.37,1231.42,17.631,2.8875,0.7861290322580645,0.896,Estable
2017-04-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,10.82,1266.88,18.033,3.082,0.896,0.9074193548387096,Estable
2017-05-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,10.41,1246.04,16.745,3.1248,0.9074193548387096,1.04,Sube
2017-06-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,11.18,1260.26,16.931,2.941,1.04,1.1506451612903223,Estable
2017-07-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,10.26,1236.84,16.152,2.9614,1.1506451612903223,1.1570967741935485,Estable
2017-08-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,10.59,1283.04,16.952,2.8757,1.1570967741935485,1.153333333333333,Estable
2017-09-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,9.51,1314.07,17.432,2.963,1.153333333333333,1.1538709677419354,Estable
2017-10-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,10.18,1279.51,16.941,2.8638,1.1538709677419354,1.157,Estable
2017-11-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,11.28,1281.9,16.977,2.9913,1.157,1.3016129032258066,Sube
2017-12-01,2.457622298525086,1.7501409492395759,2.130110003659612,4.355,9.5,11.04,1264.45,16.165,2.7583,1.3016129032258066,1.414516129032258,Estable
2018-01-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,13.54,1331.3,17.127,3.8556,1.414516129032258,1.4175,Estable
2018-02-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,19.85,1330.73,16.582,2.6708,1.4175,1.5061290322580645,Estable
2018-03-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,19.97,1324.66,16.473,2.6989,1.5061290322580645,1.6923333333333337,Sube
2018-04-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,15.93,1334.76,16.648,2.7791,1.7376666666666667,1.7000000000000002,Estable
2018-05-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,15.43,1303.45,16.49,2.7972,1.729354838709677,1.8196666666666668,Estable
2018-06-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,16.09,1281.57,16.541,2.9523,1.845,1.91,Estable
2018-07-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,12.83,1237.71,15.723,2.8251,1.9180645161290324,1.9148387096774195,Estable
2018-08-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,12.86,1201.71,14.987,2.9572,1.9135483870967744,1.9546666666666668,Estable
2018-09-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,12.12,1198.39,14.272,2.9847,1.9803333333333333,2.187741935483871,Sube
2018-10-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,21.23,1215.39,14.597,3.284,2.181935483870968,2.197666666666667,Estable
2018-11-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,18.07,1220.65,14.353,4.1293,2.224,2.274193548387097,Estable
2018-12-01,2.966505069013037,2.3644424994398783,2.442583296928166,3.896,9.5,25.42,1250.4,14.772,3.9825,2.3454838709677417,2.4,Sube
2019-01-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,16.57,1291.75,15.624,3.0795,2.4738709677419357,2.4,Estable
2019-02-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,14.78,1320.07,15.815,2.7171,2.407857142857143,2.4051612903225807,Estable
2019-03-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,13.71,1300.9,15.296,2.935,2.4296774193548383,2.423666666666667,Estable
2019-04-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,13.12,1285.91,15.055,2.646,2.474,2.390967741935484,Estable
2019-05-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,18.71,1283.7,14.662,2.6279,2.416129032258065,2.377666666666667,Estable
2019-06-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,15.08,1359.04,15.036,2.3965,2.402,2.4029032258064515,Estable
2019-07-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,16.12,1412.89,15.791,2.36,2.452258064516129,2.1258064516129034,Baja
2019-08-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,18.98,1500.41,17.224,2.2243,2.1303225806451613,2.043,Estable
2019-09-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,16.24,1510.58,18.16,2.58,2.1940000000000004,1.8296774193548389,Baja
2019-10-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,13.22,1494.81,17.645,2.3313,1.8641935483870968,1.5533333333333337,Baja
2019-11-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,12.62,1470.79,17.165,2.6505,1.5790000000000002,1.550967741935484,Estable
2019-12-01,2.5838253341282424,2.0567659032819208,1.812210075260205,3.669,9.5,13.78,1479.13,17.138,2.2425,1.5464516129032255,1.5506451612903225,Estable
2020-01-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,18.84,1560.67,17.972,2.0305,1.5464516129032255,1.583103448275862,Estable
2020-02-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,40.11,1597.1,17.88,1.9158,1.5865517241379312,0.6522580645161291,Baja
2020-03-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,53.54,1591.93,14.884,1.7927,0.6293548387096775,0.049,Baja
2020-04-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,34.15,1683.17,15.065,1.7386,0.0193333333333333,0.05,Estable
2020-05-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,27.51,1715.91,16.256,1.7525,0.0467741935483871,0.0776666666666666,Estable
2020-06-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,30.43,1732.22,17.713,1.6128,0.0793333333333333,0.0925806451612903,Estable
2020-07-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,24.46,1846.51,20.647,1.7352,0.1051612903225806,0.0951612903225806,Estable
2020-08-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,26.41,1968.63,27.003,2.3017,0.0851612903225806,0.09,Estable
2020-09-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,26.37,1921.92,25.742,1.9186,0.0863333333333333,0.09,Estable
2020-10-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,38.02,1900.27,24.23,2.2473,0.0880645161290322,0.0863333333333333,Estable
2020-11-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,20.57,1866.3,24.079,2.5881,0.0846666666666666,0.09,Estable
2020-12-01,-2.163029140361661,-2.561807385347481,1.233584396306293,8.055,9.5,22.75,1858.42,24.968,2.5387,0.0829032258064516,0.0851612903225806,Estable
2021-01-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,33.09,1866.98,25.88,2.6655,0.0706451612903225,0.0757142857142857,Estable
2021-02-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,27.95,1808.17,27.293,5.0651,0.0375,0.0696774193548387,Estable
2021-03-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,19.4,1718.23,25.648,2.5645,0.014516129032258,0.069,Estable
2021-04-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,18.61,1760.04,25.687,2.61,0.01,0.0580645161290322,Estable
2021-05-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,16.76,1850.26,27.504,2.8884,0.01,0.078,Estable
2021-06-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,15.83,1834.57,26.995,3.2318,0.0286666666666666,0.0980645161290322,Estable
2021-07-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,18.24,1807.84,25.677,3.8036,0.05,0.092258064516129,Estable
2021-08-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,16.48,1785.28,23.986,4.0486,0.05,0.0793333333333333,Estable
2021-09-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,23.14,1775.14,23.185,5.1111,0.05,0.0790322580645161,Estable
2021-10-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,16.26,1776.85,23.413,5.478,0.0477419354838709,0.0796666666666666,Estable
2021-11-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,27.19,1821.76,24.175,5.0176,0.05,0.0796774193548387,Estable
2021-12-01,6.055052932445548,5.888341038908318,4.697858863637421,5.349,9.5,17.22,1790.43,22.532,3.7327,0.0496774193548387,0.0793548387096774,Estable
2022-01-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,24.83,1816.02,23.158,4.3325,0.0487096774193548,0.08,Estable
2022-02-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,30.15,1856.3,23.542,4.6577,0.0496428571428571,0.2009677419354839,Estable
2022-03-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,20.56,1947.83,25.314,4.8839,0.1635483870967742,0.33,Sube
2022-04-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,33.4,1936.86,24.545,6.5306,0.287,0.765483870967742,Sube
2022-05-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,26.19,1848.5,21.905,8.1373,0.7216129032258065,1.2049999999999998,Sube
2022-06-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,28.71,1836.57,21.556,7.674,1.112,1.6758064516129034,Sube
2022-07-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,21.33,1732.74,19.075,7.2561,1.6270967741935485,2.33,Sube
2022-08-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,25.87,1764.56,19.724,8.7854,2.28258064516129,2.555,Sube
2022-09-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,31.62,1680.78,18.944,7.7629,2.4896666666666665,3.08,Sube
2022-10-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,25.88,1664.45,19.426,5.6195,3.0341935483870968,3.78,Sube
2022-11-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,20.58,1725.07,21.018,5.2769,3.747,4.104193548387097,Sube
2022-12-01,2.5123753198601717,1.9238617291810867,8.00279982052121,3.65,9.5,21.67,1797.55,23.326,5.503,4.078709677419355,4.33,Sube
2023-01-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,19.4,1897.71,23.653,3.2728,4.304193548387096,4.57,Sube
2023-02-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,20.7,1854.54,21.921,2.3836,4.541785714285714,4.6490322580645165,Estable
2023-03-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,18.7,1912.73,21.976,2.3049,4.629677419354838,4.83,Sube
2023-04-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,15.78,1999.77,25.01,2.1611,4.810333333333333,5.055806451612903,Sube
2023-05-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,17.94,1992.13,24.267,2.1464,5.032258064516129,5.076333333333333,Estable
2023-06-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,13.59,1942.9,23.417,2.1834,5.055666666666666,5.12,Estable
2023-07-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,13.63,1951.02,24.256,2.554,5.098387096774193,5.33,Sube
2023-08-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,13.57,1918.7,23.437,2.5845,5.300645161290323,5.33,Estable
2023-09-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,17.52,1915.95,23.101,2.6395,5.305999999999999,5.33,Estable
2023-10-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,18.14,1916.25,22.379,2.9886,5.3103225806451615,5.33,Estable
2023-11-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,12.92,1984.11,23.488,2.7084,5.319333333333334,5.33,Estable
2023-12-01,2.8875560074948847,2.0355998754099325,4.116338383744878,3.638,9.5,12.45,2026.18,23.878,2.5265,5.338387096774194,5.33,Estable
2024-01-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,14.35,2034.04,22.916,3.1806,5.320645161290322,5.33,Estable
2024-02-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,13.4,2023.24,22.657,1.7211,5.308965517241378,5.33,Estable
2024-03-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,13.01,2158.01,24.518,1.4999,5.314838709677419,5.33,Estable
2024-04-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,15.65,2331.45,27.494,1.5967,5.316333333333334,5.33,Estable
2024-05-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,12.92,2351.13,29.36,2.1314,5.314193548387096,5.33,Estable
2024-06-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,12.44,2326.44,29.577,2.5123,5.324666666666667,5.33,Estable
2024-07-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,16.36,2398.2,29.773,2.0751,5.340967741935484,5.33,Estable
2024-08-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,15.0,2470.15,28.53,1.9903,5.332903225806452,5.13,Baja
2024-09-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,16.73,2570.55,30.131,2.2508,5.141666666666667,4.83,Baja
2024-10-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,23.16,2690.08,32.416,2.2077,4.843870967741935,4.638333333333334,Baja
2024-11-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,13.51,2651.13,31.094,2.1045,4.640333333333333,4.47516129032258,Baja
2024-12-01,2.793001277167795,1.7941923515304659,2.949525204852073,4.022,9.5,17.35,2648.01,30.764,3.0229,4.518709677419355,4.33,Baja
2025-01-01,0.0,0.0,2.949525204852073,4.198,9.5,16.43,2709.69,30.411,4.0991,4.319032258064516,4.33,Estable
2025-02-01,0.0,0.0,2.949525204852073,4.198,9.5,19.63,2894.73,32.152,4.2226,4.346428571428572,4.33,Estable
2025-03-01,0.0,0.0,2.949525204852073,4.198,9.5,22.28,2983.25,33.188,4.1281,4.329032258064516,4.33,Estable
2025-04-01,0.0,0.0,2.949525204852073,4.198,9.5,24.7,3217.64,32.225,3.3998,4.343333333333334,4.33,Estable
2025-05-01,0.0,0.0,2.949525204852073,4.198,9.5,18.57,3309.49,32.763,3.1152,4.305483870967742,4.33,Estable
2025-06-01,0.0,0.0,2.949525204852073,4.198,9.5,16.73,3352.66,36.005,3.022,4.315666666666667,4.33,Estable
2025-07-01,0.0,0.0,2.949525204852073,4.198,9.5,16.72,3340.15,37.698,3.1922,4.333548387096775,4.33,Estable
2025-08-01,0.0,0.0,2.949525204852073,4.198,9.5,15.36,3368.03,38.185,2.9105,4.346129032258064,4.224666666666667,Estable
2025-09-01,0.0,0.0,2.949525204852073,4.198,9.5,16.28,3667.68,42.816,2.9733,4.298666666666667,4.088064516129032,Baja
2025-10-01,0.0,0.0,2.949525204852073,4.198,9.5,17.44,4058.33,49.439,3.1973,4.1970967741935485,3.876333333333333,Baja
2025-11-01,0.0,0.0,2.949525204852073,4.198,9.5,16.35,4087.19,50.432,3.7912,4.0,3.720645161290322,Baja
2025-12-01,0.0,0.0,2.949525204852073,4.198,9.5,14.95,4309.23,62.342,4.2514,3.7838709677419353,3.64,Estable
